date,sales,tokyo_temperature,holiday,,temperature_difference_2009_2018,temperature_difference_2019_2021,,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,AVERAGE2009-2018,AVERAGE2019-2021
2012/12/10,6.8,10.4,0,,-1.7,-2.066666667,,,,,,,,,,,,,,,,,
2012/12/11,8.24,12,0,,-0.1,-0.466666667,,,,,,,,,,,,,,,,,
2012/12/12,8.26,11.2,0,,-0.9,-1.266666667,,,,,,,,,,,,,,,,,
2012/12/13,8.04,11.9,0,,-0.2,-0.566666667,,,,,,,,,,,,,,,,,
2012/12/14,8.71,12,0,,-0.1,-0.466666667,,,,,,,,,,,,,,,,,
2012/12/15,15.4,9.1,1,,-3,-3.366666667,,,,,,,,,,,,,,,,,
2012/12/16,22.61,18.2,1,,6.1,5.733333333,,,,,,,,,,,,,,,,,
2012/12/17,10.21,9.5,0,,-2.6,-2.966666667,,,,,,,,,,,,,,,,,
2012/12/18,10.31,15.6,0,,3.5,3.133333333,,,,,,,,,,,,,,,,,
2012/12/19,10.15,9,0,,-3.1,-3.466666667,,,,,,,,,,,,,,,,,
2012/12/20,10.97,10.3,0,,-1.8,-2.166666667,,,,,,,,,,,,,,,,,
2012/12/21,11.21,9.8,0,,-2.3,-2.666666667,,,,,,,,,,,,,,,,,
2012/12/22,20.17,11.4,1,,-0.7,-1.066666667,,,,,,,,,,,,,,,,,
2012/12/23,23.6,10,1,,-2.1,-2.466666667,,,,,,,,,,,,,,,,,
2012/12/24,24.09,8.3,1,,-3.8,-4.166666667,,,,,,,,,,,,,,,,,
2012/12/25,11.53,9.7,0,,-2.4,-2.766666667,,,,,,,,,,,,,,,,,
2012/12/26,9.21,7.5,0,,-4.6,-4.966666667,,,,,,,,,,,,,,,,,
2012/12/27,10.6,7.4,0,,-4.7,-5.066666667,,,,,,,,,,,,,,,,,
2012/12/28,12.57,7.4,0,,-4.7,-5.066666667,,,,,,,,,,,,,,,,,
2012/12/29,20.73,11.5,1,,-0.6,-0.966666667,,,,,,,,,,,,,,,,,
2012/12/30,21.57,8.7,1,,-3.4,-3.766666667,,,,,,,,,,,,,,,,,
2012/12/31,25.69,11.3,1,,-0.8,-1.166666667,,,,,,,,,,,,,,,,,
2013/1/1,25.89,9.6,1,,-0.357142857,-0.966666667,,,,,,,,,,,,,,,,,
2013/1/2,24.87,14.4,1,,4.442857143,3.833333333,,,,,,,,,,,,,,,,,
2013/1/3,16.96,9.9,1,,-0.057142857,-0.666666667,,,,,,,,,,,,,,,,,
2013/1/4,15.29,6.9,0,,-3.057142857,-3.666666667,,,,,,,,,,,,,,,,,
2013/1/5,18.08,4.8,1,,-5.157142857,-5.766666667,,,,,,,,,,,,,,,,,
2013/1/6,15.16,10.3,1,,0.342857143,-0.266666667,,,,,,,,,,,,,,,,,
2013/1/7,8.88,8.9,0,,-1.057142857,-1.666666667,,,,,,,,,,,,,,,,,
2013/1/8,7.33,11.4,0,,1.442857143,0.833333333,,,,,,,,,,,,,,,,,
2013/1/9,8.22,9.4,0,,-0.557142857,-1.166666667,,,,,,,,,,,,,,,,,
2013/1/10,7.36,9.1,0,,-0.857142857,-1.466666667,,,,,,,,,,,,,,,,,
2013/1/11,8.73,8.9,0,,-1.057142857,-1.666666667,,,,,,,,,,,,,,,,,
2013/1/12,13.13,8.8,1,,-1.157142857,-1.766666667,,,,,,,,,,,,,,,,,
2013/1/13,14.02,13.5,1,,3.542857143,2.933333333,,,,,,,,,,,,,,,,,
2013/1/14,10.08,10,1,,0.042857143,-0.566666667,,,,,,,,,,,,,,,,,
2013/1/15,7.75,7.2,0,,-2.757142857,-3.366666667,,,,,,,,,,,,,,,,,
2013/1/16,9.91,6,0,,-3.957142857,-4.566666667,,,,,,,,,,,,,,,,,
2013/1/17,6.68,8.3,0,,-1.657142857,-2.266666667,,,,,,,,,,,,,,,,,
2013/1/18,8.56,6.2,0,,-3.757142857,-4.366666667,,,,,,,,,,,,,,,,,
2013/1/19,13.89,9.8,1,,-0.157142857,-0.766666667,,,,,,,,,,,,,,,,,
2013/1/20,14.95,10.4,1,,0.442857143,-0.166666667,,,,,,,,,,,,,,,,,
2013/1/21,7.7,9.4,0,,-0.557142857,-1.166666667,,,,,,,,,,,,,,,,,
2013/1/22,8.43,9.3,0,,-0.657142857,-1.266666667,,,,,,,,,,,,,,,,,
2013/1/23,10.95,9.5,0,,-0.457142857,-1.066666667,,,,,,,,,,,,,,,,,
2013/1/24,8.81,9.8,0,,-0.157142857,-0.766666667,,,,,,,,,,,,,,,,,
2013/1/25,10.69,13.4,0,,3.442857143,2.833333333,,,,,,,,,,,,,,,,,
2013/1/26,11.01,7.4,1,,-2.557142857,-3.166666667,,,,,,,,,,,,,,,,,
2013/1/27,14,9.4,1,,-0.557142857,-1.166666667,,,,,,,,,,,,,,,,,
2013/1/28,7.19,10.5,0,,0.542857143,-0.066666667,,,,,,,,,,,,,,,,,
2013/1/29,8.93,12.4,0,,2.442857143,1.833333333,,,,,,,,,,,,,,,,,
2013/1/30,10.73,13.6,0,,3.642857143,3.033333333,,,,,,,,,,,,,,,,,
2013/1/31,8.63,9.6,0,,-0.357142857,-0.966666667,,,,,,,,,,,,,,,,,
2013/2/1,11.16,12.6,0,,2.028571429,-0.366666667,,,,,,,,,,,,,,,,,
2013/2/2,18.69,20.9,1,,10.32857143,7.933333333,,,,,,,,,,,,,,,,,
2013/2/3,18.59,13.2,1,,2.628571429,0.233333333,,,,,,,,,,,,,,,,,
2013/2/4,9.77,14.8,0,,4.228571429,1.833333333,,,,,,,,,,,,,,,,,
2013/2/5,11.12,12.4,0,,1.828571429,-0.566666667,,,,,,,,,,,,,,,,,
2013/2/6,8.38,9,0,,-1.571428571,-3.966666667,,,,,,,,,,,,,,,,,
2013/2/7,9.44,12.7,0,,2.128571429,-0.266666667,,,,,,,,,,,,,,,,,
2013/2/8,10.36,7.1,0,,-3.471428571,-5.866666667,,,,,,,,,,,,,,,,,
2013/2/9,15.5,8.4,1,,-2.171428571,-4.566666667,,,,,,,,,,,,,,,,,
2013/2/10,16.26,10.4,1,,-0.171428571,-2.566666667,,,,,,,,,,,,,,,,,
2013/2/11,10.92,9.3,1,,-1.271428571,-3.666666667,,,,,,,,,,,,,,,,,
2013/2/12,9.6,6.9,0,,-3.671428571,-6.066666667,,,,,,,,,,,,,,,,,
2013/2/13,8.39,12.3,0,,1.728571429,-0.666666667,,,,,,,,,,,,,,,,,
2013/2/14,9.16,9.9,0,,-0.671428571,-3.066666667,,,,,,,,,,,,,,,,,
2013/2/15,8.1,8.3,0,,-2.271428571,-4.666666667,,,,,,,,,,,,,,,,,
2013/2/16,12.53,6,1,,-4.571428571,-6.966666667,,,,,,,,,,,,,,,,,
2013/2/17,15.98,8,1,,-2.571428571,-4.966666667,,,,,,,,,,,,,,,,,
2013/2/18,7.12,8.9,0,,-1.671428571,-4.066666667,,,,,,,,,,,,,,,,,
2013/2/19,8.52,8.9,0,,-1.671428571,-4.066666667,,,,,,,,,,,,,,,,,
2013/2/20,10.67,8.9,0,,-1.671428571,-4.066666667,,,,,,,,,,,,,,,,,
2013/2/21,9.2,9,0,,-1.571428571,-3.966666667,,,,,,,,,,,,,,,,,
2013/2/22,11.25,8.7,0,,-1.871428571,-4.266666667,,,,,,,,,,,,,,,,,
2013/2/23,15.86,10.1,1,,-0.471428571,-2.866666667,,,,,,,,,,,,,,,,,
2013/2/24,13.38,8.1,1,,-2.471428571,-4.866666667,,,,,,,,,,,,,,,,,
2013/2/25,7.72,8.5,0,,-2.071428571,-4.466666667,,,,,,,,,,,,,,,,,
2013/2/26,10.82,9,0,,-1.571428571,-3.966666667,,,,,,,,,,,,,,,,,
2013/2/27,10.62,9.1,0,,-1.471428571,-3.866666667,,,,,,,,,,,,,,,,,
2013/2/28,12.62,15.7,0,,5.128571429,2.733333333,,,,,,,,,,,,,,,,,
2013/3/1,10.29,17.6,0,,2.728571429,1.166666667,,,,,,,,,,,,,,,,,
2013/3/2,17.73,12,1,,-2.871428571,-4.433333333,,,,,,,,,,,,,,,,,
2013/3/3,17.88,9.7,1,,-5.171428571,-6.733333333,,,,,,,,,,,,,,,,,
2013/3/4,6.96,9.4,0,,-5.471428571,-7.033333333,,,,,,,,,,,,,,,,,
2013/3/5,11.05,13.7,0,,-1.171428571,-2.733333333,,,,,,,,,,,,,,,,,
2013/3/6,10.66,16.4,0,,1.528571429,-0.033333333,,,,,,,,,,,,,,,,,
2013/3/7,8.55,18.7,0,,3.828571429,2.266666667,,,,,,,,,,,,,,,,,
2013/3/8,11.43,23.2,0,,8.328571429,6.766666667,,,,,,,,,,,,,,,,,
2013/3/9,26.32,22.3,1,,7.428571429,5.866666667,,,,,,,,,,,,,,,,,
2013/3/10,17.33,25.3,1,,10.42857143,8.866666667,,,,,,,,,,,,,,,,,
2013/3/11,9.71,12.4,0,,-2.471428571,-4.033333333,,,,,,,,,,,,,,,,,
2013/3/12,10.88,15.7,0,,0.828571429,-0.733333333,,,,,,,,,,,,,,,,,
2013/3/13,9.93,21.2,0,,6.328571429,4.766666667,,,,,,,,,,,,,,,,,
2013/3/14,8,14.3,0,,-0.571428571,-2.133333333,,,,,,,,,,,,,,,,,
2013/3/15,12.09,13.8,0,,-1.071428571,-2.633333333,,,,,,,,,,,,,,,,,
2013/3/16,21.22,17.8,1,,2.928571429,1.366666667,,,,,,,,,,,,,,,,,
2013/3/17,18.34,16.5,1,,1.628571429,0.066666667,,,,,,,,,,,,,,,,,
2013/3/18,7.95,20.7,0,,5.828571429,4.266666667,,,,,,,,,,,,,,,,,
2013/3/19,16.64,25,0,,10.12857143,8.566666667,,,,,,,,,,,,,,,,,
2013/3/20,16.77,20.8,1,,5.928571429,4.366666667,,,,,,,,,,,,,,,,,
2013/3/21,12.05,16.2,0,,1.328571429,-0.233333333,,,,,,,,,,,,,,,,,
2013/3/22,13.07,18.6,0,,3.728571429,2.166666667,,,,,,,,,,,,,,,,,
2013/3/23,18.46,17.7,1,,2.828571429,1.266666667,,,,,,,,,,,,,,,,,
2013/3/24,17.73,13.3,1,,-1.571428571,-3.133333333,,,,,,,,,,,,,,,,,
2013/3/25,13.21,11.2,0,,-3.671428571,-5.233333333,,,,,,,,,,,,,,,,,
2013/3/26,13.63,13.2,0,,-1.671428571,-3.233333333,,,,,,,,,,,,,,,,,
2013/3/27,11.48,10.1,0,,-4.771428571,-6.333333333,,,,,,,,,,,,,,,,,
2013/3/28,15.22,20.5,0,,5.628571429,4.066666667,,,,,,,,,,,,,,,,,
2013/3/29,16.91,20.5,0,,5.628571429,4.066666667,,,,,,,,,,,,,,,,,
2013/3/30,19.77,12.6,1,,-2.271428571,-3.833333333,,,,,,,,,,,,,,,,,
2013/3/31,16.66,8.3,1,,-6.571428571,-8.133333333,,,,,,,,,,,,,,,,,
2013/4/1,18.5,15.2,0,,-4.642857143,-4.066666667,,,,,,,,,,,,,,,,,
2013/4/2,13.41,12.6,0,,-7.242857143,-6.666666667,,,,,,,,,,,,,,,,,
2013/4/3,14.53,16.6,0,,-3.242857143,-2.666666667,,,,,,,,,,,,,,,,,
2013/4/4,19.24,21.4,0,,1.557142857,2.133333333,,,,,,,,,,,,,,,,,
2013/4/5,19.98,22.5,0,,2.657142857,3.233333333,,,,,,,,,,,,,,,,,
2013/4/6,21.08,20.7,1,,0.857142857,1.433333333,,,,,,,,,,,,,,,,,
2013/4/7,19.43,23.1,1,,3.257142857,3.833333333,,,,,,,,,,,,,,,,,
2013/4/8,12.75,20.2,0,,0.357142857,0.933333333,,,,,,,,,,,,,,,,,
2013/4/9,14.33,21.7,0,,1.857142857,2.433333333,,,,,,,,,,,,,,,,,
2013/4/10,12.19,17.9,0,,-1.942857143,-1.366666667,,,,,,,,,,,,,,,,,
2013/4/11,12.25,13.6,0,,-6.242857143,-5.666666667,,,,,,,,,,,,,,,,,
2013/4/12,11.15,15.7,0,,-4.142857143,-3.566666667,,,,,,,,,,,,,,,,,
2013/4/13,21.52,16.2,1,,-3.642857143,-3.066666667,,,,,,,,,,,,,,,,,
2013/4/14,23.88,20.6,1,,0.757142857,1.333333333,,,,,,,,,,,,,,,,,
2013/4/15,12.66,22.6,0,,2.757142857,3.333333333,,,,,,,,,,,,,,,,,
2013/4/16,16.89,21.4,0,,1.557142857,2.133333333,,,,,,,,,,,,,,,,,
2013/4/17,16.89,23.3,0,,3.457142857,4.033333333,,,,,,,,,,,,,,,,,
2013/4/18,15.32,23.4,0,,3.557142857,4.133333333,,,,,,,,,,,,,,,,,
2013/4/19,14.17,19.9,0,,0.057142857,0.633333333,,,,,,,,,,,,,,,,,
2013/4/20,20.15,11.5,1,,-8.342857143,-7.766666667,,,,,,,,,,,,,,,,,
2013/4/21,18.61,10.2,1,,-9.642857143,-9.066666667,,,,,,,,,,,,,,,,,
2013/4/22,11.63,17.3,0,,-2.542857143,-1.966666667,,,,,,,,,,,,,,,,,
2013/4/23,14.12,18.7,0,,-1.142857143,-0.566666667,,,,,,,,,,,,,,,,,
2013/4/24,12.27,18,0,,-1.842857143,-1.266666667,,,,,,,,,,,,,,,,,
2013/4/25,18.84,22.8,0,,2.957142857,3.533333333,,,,,,,,,,,,,,,,,
2013/4/26,15.77,22.6,0,,2.757142857,3.333333333,,,,,,,,,,,,,,,,,
2013/4/27,26.69,21.2,1,,1.357142857,1.933333333,,,,,,,,,,,,,,,,,
2013/4/28,31.67,20.5,1,,0.657142857,1.233333333,,,,,,,,,,,,,,,,,
2013/4/29,29.32,21.7,1,,1.857142857,2.433333333,,,,,,,,,,,,,,,,,
2013/4/30,15.27,21.9,0,,2.057142857,2.633333333,,,,,,,,,,,,,,,,,
2013/5/1,15.52,18.7,0,,-6.114285714,-5.766666667,,,,,,,,,,,,,,,,,
2013/5/2,17.82,19.7,0,,-5.114285714,-4.766666667,,,,,,,,,,,,,,,,,
2013/5/3,31.54,19.1,1,,-5.714285714,-5.366666667,,,,,,,,,,,,,,,,,
2013/5/4,33.34,20.3,1,,-4.514285714,-4.166666667,,,,,,,,,,,,,,,,,
2013/5/5,36.69,22.9,1,,-1.914285714,-1.566666667,,,,,,,,,,,,,,,,,
2013/5/6,29.37,25.3,1,,0.485714286,0.833333333,,,,,,,,,,,,,,,,,
2013/5/7,16.06,20.4,0,,-4.414285714,-4.066666667,,,,,,,,,,,,,,,,,
2013/5/8,17.76,23.7,0,,-1.114285714,-0.766666667,,,,,,,,,,,,,,,,,
2013/5/9,18.82,24.8,0,,-0.014285714,0.333333333,,,,,,,,,,,,,,,,,
2013/5/10,20.2,28.5,0,,3.685714286,4.033333333,,,,,,,,,,,,,,,,,
2013/5/11,25.22,20.8,1,,-4.014285714,-3.666666667,,,,,,,,,,,,,,,,,
2013/5/12,35.85,25.3,1,,0.485714286,0.833333333,,,,,,,,,,,,,,,,,
2013/5/13,19.05,23.7,0,,-1.114285714,-0.766666667,,,,,,,,,,,,,,,,,
2013/5/14,22.77,27.8,0,,2.985714286,3.333333333,,,,,,,,,,,,,,,,,
2013/5/15,23.23,25.5,0,,0.685714286,1.033333333,,,,,,,,,,,,,,,,,
2013/5/16,18.19,26.7,0,,1.885714286,2.233333333,,,,,,,,,,,,,,,,,
2013/5/17,22.23,23.6,0,,-1.214285714,-0.866666667,,,,,,,,,,,,,,,,,
2013/5/18,36.48,24.5,1,,-0.314285714,0.033333333,,,,,,,,,,,,,,,,,
2013/5/19,27.21,23.4,1,,-1.414285714,-1.066666667,,,,,,,,,,,,,,,,,
2013/5/20,19.95,21,0,,-3.814285714,-3.466666667,,,,,,,,,,,,,,,,,
2013/5/21,24.73,26.5,0,,1.685714286,2.033333333,,,,,,,,,,,,,,,,,
2013/5/22,23.86,26.6,0,,1.785714286,2.133333333,,,,,,,,,,,,,,,,,
2013/5/23,19.48,26.2,0,,1.385714286,1.733333333,,,,,,,,,,,,,,,,,
2013/5/24,26.85,28.2,0,,3.385714286,3.733333333,,,,,,,,,,,,,,,,,
2013/5/25,39.11,22.9,1,,-1.914285714,-1.566666667,,,,,,,,,,,,,,,,,
2013/5/26,42.73,26.6,1,,1.785714286,2.133333333,,,,,,,,,,,,,,,,,
2013/5/27,23.1,26.1,0,,1.285714286,1.633333333,,,,,,,,,,,,,,,,,
2013/5/28,19.35,25.4,0,,0.585714286,0.933333333,,,,,,,,,,,,,,,,,
2013/5/29,18.96,24.4,0,,-0.414285714,-0.066666667,,,,,,,,,,,,,,,,,
2013/5/30,15.26,22.7,0,,-2.114285714,-1.766666667,,,,,,,,,,,,,,,,,
2013/5/31,20.75,27.2,0,,2.385714286,2.733333333,,,,,,,,,,,,,,,,,
2013/6/1,36.22,26,1,,-0.271428571,-0.866666667,,,,,,,,,,,,,,,,,
2013/6/2,29.02,23.3,1,,-2.971428571,-3.566666667,,,,,,,,,,,,,,,,,
2013/6/3,22.16,24.9,0,,-1.371428571,-1.966666667,,,,,,,,,,,,,,,,,
2013/6/4,26.78,29.1,0,,2.828571429,2.233333333,,,,,,,,,,,,,,,,,
2013/6/5,26.48,27.7,0,,1.428571429,0.833333333,,,,,,,,,,,,,,,,,
2013/6/6,21.16,25.3,0,,-0.971428571,-1.566666667,,,,,,,,,,,,,,,,,
2013/6/7,24.1,25.4,0,,-0.871428571,-1.466666667,,,,,,,,,,,,,,,,,
2013/6/8,37.88,27.7,1,,1.428571429,0.833333333,,,,,,,,,,,,,,,,,
2013/6/9,34.44,29.1,1,,2.828571429,2.233333333,,,,,,,,,,,,,,,,,
2013/6/10,25.5,27.5,0,,1.228571429,0.633333333,,,,,,,,,,,,,,,,,
2013/6/11,26.38,23,0,,-3.271428571,-3.866666667,,,,,,,,,,,,,,,,,
2013/6/12,22.72,24.1,0,,-2.171428571,-2.766666667,,,,,,,,,,,,,,,,,
2013/6/13,32.89,22.5,0,,-3.771428571,-4.366666667,,,,,,,,,,,,,,,,,
2013/6/14,28.33,27,0,,0.728571429,0.133333333,,,,,,,,,,,,,,,,,
2013/6/15,40.32,29.9,1,,3.628571429,3.033333333,,,,,,,,,,,,,,,,,
2013/6/16,47.75,25.2,1,,-1.071428571,-1.666666667,,,,,,,,,,,,,,,,,
2013/6/17,28.23,29.3,0,,3.028571429,2.433333333,,,,,,,,,,,,,,,,,
2013/6/18,31.63,30.2,0,,3.928571429,3.333333333,,,,,,,,,,,,,,,,,
2013/6/19,21.82,28,0,,1.728571429,1.133333333,,,,,,,,,,,,,,,,,
2013/6/20,19.25,24.3,0,,-1.971428571,-2.566666667,,,,,,,,,,,,,,,,,
2013/6/21,21.27,24,0,,-2.271428571,-2.866666667,,,,,,,,,,,,,,,,,
2013/6/22,40.73,26.4,1,,0.128571429,-0.466666667,,,,,,,,,,,,,,,,,
2013/6/23,33.85,27.9,1,,1.628571429,1.033333333,,,,,,,,,,,,,,,,,
2013/6/24,24.44,27.7,0,,1.428571429,0.833333333,,,,,,,,,,,,,,,,,
2013/6/25,26.12,26.3,0,,0.028571429,-0.566666667,,,,,,,,,,,,,,,,,
2013/6/26,19.84,23.7,0,,-2.571428571,-3.166666667,,,,,,,,,,,,,,,,,
2013/6/27,23.54,27.5,0,,1.228571429,0.633333333,,,,,,,,,,,,,,,,,
2013/6/28,23.05,25.5,0,,-0.771428571,-1.366666667,,,,,,,,,,,,,,,,,
2013/6/29,41.86,28.5,1,,2.228571429,1.633333333,,,,,,,,,,,,,,,,,
2013/6/30,39.3,27.8,1,,1.528571429,0.933333333,,,,,,,,,,,,,,,,,
2013/7/1,28.93,26.1,0,,-4.8,-2.4,,,,,,,,,,,,,,,,,
2013/7/2,35.16,27.9,0,,-3,-0.6,,,,,,,,,,,,,,,,,
2013/7/3,24.28,27.4,0,,-3.5,-1.1,,,,,,,,,,,,,,,,,
2013/7/4,25.82,27.3,0,,-3.6,-1.2,,,,,,,,,,,,,,,,,
2013/7/5,27.52,28.9,0,,-2,0.4,,,,,,,,,,,,,,,,,
2013/7/6,50.57,33.7,1,,2.8,5.2,,,,,,,,,,,,,,,,,
2013/7/7,56.02,35.4,1,,4.5,6.9,,,,,,,,,,,,,,,,,
2013/7/8,34.51,35.3,0,,4.4,6.8,,,,,,,,,,,,,,,,,
2013/7/9,43.24,35.4,0,,4.5,6.9,,,,,,,,,,,,,,,,,
2013/7/10,40.96,35.3,0,,4.4,6.8,,,,,,,,,,,,,,,,,
2013/7/11,40.67,34.5,0,,3.6,6,,,,,,,,,,,,,,,,,
2013/7/12,44.51,34.9,0,,4,6.4,,,,,,,,,,,,,,,,,
2013/7/13,48.66,34.4,1,,3.5,5.9,,,,,,,,,,,,,,,,,
2013/7/14,54.29,34.6,1,,3.7,6.1,,,,,,,,,,,,,,,,,
2013/7/15,47.82,35.1,1,,4.2,6.6,,,,,,,,,,,,,,,,,
2013/7/16,38.88,29.1,0,,-1.8,0.6,,,,,,,,,,,,,,,,,
2013/7/17,30.75,29.1,0,,-1.8,0.6,,,,,,,,,,,,,,,,,
2013/7/18,37.62,31.8,0,,0.9,3.3,,,,,,,,,,,,,,,,,
2013/7/19,34.22,30.5,0,,-0.4,2,,,,,,,,,,,,,,,,,
2013/7/20,46.6,28.3,1,,-2.6,-0.2,,,,,,,,,,,,,,,,,
2013/7/21,48.49,29,1,,-1.9,0.5,,,,,,,,,,,,,,,,,
2013/7/22,37.25,30.4,0,,-0.5,1.9,,,,,,,,,,,,,,,,,
2013/7/23,38.54,35.2,0,,4.3,6.7,,,,,,,,,,,,,,,,,
2013/7/24,32.66,27.1,0,,-3.8,-1.4,,,,,,,,,,,,,,,,,
2013/7/25,39.57,29.3,0,,-1.6,0.8,,,,,,,,,,,,,,,,,
2013/7/26,46.6,32.3,0,,1.4,3.8,,,,,,,,,,,,,,,,,
2013/7/27,45.68,33.1,1,,2.2,4.6,,,,,,,,,,,,,,,,,
2013/7/28,51.25,31.8,1,,0.9,3.3,,,,,,,,,,,,,,,,,
2013/7/29,29.13,27.3,0,,-3.6,-1.2,,,,,,,,,,,,,,,,,
2013/7/30,35.79,31.2,0,,0.3,2.7,,,,,,,,,,,,,,,,,
2013/7/31,38.08,30.7,0,,-0.2,2.2,,,,,,,,,,,,,,,,,
2013/8/1,47.09,32.8,0,,1.014285714,-0.033333333,,,,,,,,,,,,,,,,,
2013/8/2,41.32,29.1,0,,-2.685714286,-3.733333333,,,,,,,,,,,,,,,,,
2013/8/3,57.03,30.8,1,,-0.985714286,-2.033333333,,,,,,,,,,,,,,,,,
2013/8/4,54.36,31.3,1,,-0.485714286,-1.533333333,,,,,,,,,,,,,,,,,
2013/8/5,35.31,32.2,0,,0.414285714,-0.633333333,,,,,,,,,,,,,,,,,
2013/8/6,39.34,32,0,,0.214285714,-0.833333333,,,,,,,,,,,,,,,,,
2013/8/7,49.01,34.5,0,,2.714285714,1.666666667,,,,,,,,,,,,,,,,,
2013/8/8,45.46,34.1,0,,2.314285714,1.266666667,,,,,,,,,,,,,,,,,
2013/8/9,48.43,34.5,0,,2.714285714,1.666666667,,,,,,,,,,,,,,,,,
2013/8/10,64.31,37.4,1,,5.614285714,4.566666667,,,,,,,,,,,,,,,,,
2013/8/11,76.2,38.3,1,,6.514285714,5.466666667,,,,,,,,,,,,,,,,,
2013/8/12,52.72,35.8,0,,4.014285714,2.966666667,,,,,,,,,,,,,,,,,
2013/8/13,65.83,34.7,1,,2.914285714,1.866666667,,,,,,,,,,,,,,,,,
2013/8/14,56.15,34.3,1,,2.514285714,1.466666667,,,,,,,,,,,,,,,,,
2013/8/15,58.68,34.9,1,,3.114285714,2.066666667,,,,,,,,,,,,,,,,,
2013/8/16,53.08,33,1,,1.214285714,0.166666667,,,,,,,,,,,,,,,,,
2013/8/17,51.8,32.9,1,,1.114285714,0.066666667,,,,,,,,,,,,,,,,,
2013/8/18,55.86,33.3,1,,1.514285714,0.466666667,,,,,,,,,,,,,,,,,
2013/8/19,41.41,34.2,0,,2.414285714,1.366666667,,,,,,,,,,,,,,,,,
2013/8/20,45.48,33.9,0,,2.114285714,1.066666667,,,,,,,,,,,,,,,,,
2013/8/21,38.06,33.4,0,,1.614285714,0.566666667,,,,,,,,,,,,,,,,,
2013/8/22,43.85,32.1,0,,0.314285714,-0.733333333,,,,,,,,,,,,,,,,,
2013/8/23,32.98,30.9,0,,-0.885714286,-1.933333333,,,,,,,,,,,,,,,,,
2013/8/24,43.18,33.5,1,,1.714285714,0.666666667,,,,,,,,,,,,,,,,,
2013/8/25,40.12,28.5,1,,-3.285714286,-4.333333333,,,,,,,,,,,,,,,,,
2013/8/26,27.37,29.6,0,,-2.185714286,-3.233333333,,,,,,,,,,,,,,,,,
2013/8/27,29.81,30.5,0,,-1.285714286,-2.333333333,,,,,,,,,,,,,,,,,
2013/8/28,32.44,33.2,0,,1.414285714,0.366666667,,,,,,,,,,,,,,,,,
2013/8/29,33.52,32.6,0,,0.814285714,-0.233333333,,,,,,,,,,,,,,,,,
2013/8/30,33.98,36.8,0,,5.014285714,3.966666667,,,,,,,,,,,,,,,,,
2013/8/31,42.48,35.3,1,,3.514285714,2.466666667,,,,,,,,,,,,,,,,,
2013/9/1,39.82,35.7,1,,8.128571429,7.8,,,,,,,,,,,,,,,,,
2013/9/2,24.88,33.1,0,,5.528571429,5.2,,,,,,,,,,,,,,,,,
2013/9/3,22.55,33.7,0,,6.128571429,5.8,,,,,,,,,,,,,,,,,
2013/9/4,26.67,30.8,0,,3.228571429,2.9,,,,,,,,,,,,,,,,,
2013/9/5,26.82,29.4,0,,1.828571429,1.5,,,,,,,,,,,,,,,,,
2013/9/6,24.52,28.3,0,,0.728571429,0.4,,,,,,,,,,,,,,,,,
2013/9/7,31.21,29.1,1,,1.528571429,1.2,,,,,,,,,,,,,,,,,
2013/9/8,31.58,28.9,1,,1.328571429,1,,,,,,,,,,,,,,,,,
2013/9/9,23.87,28.7,0,,1.128571429,0.8,,,,,,,,,,,,,,,,,
2013/9/10,23.84,27.9,0,,0.328571429,-3.55271E-15,,,,,,,,,,,,,,,,,
2013/9/11,21.66,27.7,0,,0.128571429,-0.2,,,,,,,,,,,,,,,,,
2013/9/12,23.11,31.5,0,,3.928571429,3.6,,,,,,,,,,,,,,,,,
2013/9/13,28.04,32,0,,4.428571429,4.1,,,,,,,,,,,,,,,,,
2013/9/14,42,32.5,1,,4.928571429,4.6,,,,,,,,,,,,,,,,,
2013/9/15,32.34,29.4,1,,1.828571429,1.5,,,,,,,,,,,,,,,,,
2013/9/16,24.66,29.3,1,,1.728571429,1.4,,,,,,,,,,,,,,,,,
2013/9/17,23.04,28.6,0,,1.028571429,0.7,,,,,,,,,,,,,,,,,
2013/9/18,18.77,28.7,0,,1.128571429,0.8,,,,,,,,,,,,,,,,,
2013/9/19,21.44,28.8,0,,1.228571429,0.9,,,,,,,,,,,,,,,,,
2013/9/20,24.04,29.3,0,,1.728571429,1.4,,,,,,,,,,,,,,,,,
2013/9/21,34.72,29.9,1,,2.328571429,2,,,,,,,,,,,,,,,,,
2013/9/22,40.84,30.1,1,,2.528571429,2.2,,,,,,,,,,,,,,,,,
2013/9/23,29.07,24.3,1,,-3.271428571,-3.6,,,,,,,,,,,,,,,,,
2013/9/24,24.19,26.4,0,,-1.171428571,-1.5,,,,,,,,,,,,,,,,,
2013/9/25,19.81,24.6,0,,-2.971428571,-3.3,,,,,,,,,,,,,,,,,
2013/9/26,18.11,24.2,0,,-3.371428571,-3.7,,,,,,,,,,,,,,,,,
2013/9/27,18.65,24.2,0,,-3.371428571,-3.7,,,,,,,,,,,,,,,,,
2013/9/28,29.64,25.3,1,,-2.271428571,-2.6,,,,,,,,,,,,,,,,,
2013/9/29,28.64,26.2,1,,-1.371428571,-1.7,,,,,,,,,,,,,,,,,
2013/9/30,15.84,26.2,0,,-1.371428571,-1.7,,,,,,,,,,,,,,,,,
